HP:0002665	D016399,D008228,D006689,D008223
HP:0011297	D006215,D000071378
HP:0001370	D001172
HP:0001919	D058186
HP:0006510	D029424
HP:0001371	D003286,D004387
HP:0100607	D004412
HP:0001622	D047928
HP:0010889	D010020
HP:0000137	D016649,D008594,D010049,D010051,D011085,D010048
HP:0000130	D004715,D007889,D002583,D016889,D014594
HP:0006483	D000848
HP:0002097	D011656
HP:0000541	D012163
HP:0000083	D051436,D058186,D051437
HP:0012210	D005922,D015433,D005921,D053040,D005923
HP:0004297	D005706,D001656,D008105,D018281,D001661,D002769,D001660
HP:0002619	D014648
HP:0002354	D008569
HP:0000014	D014550,D001746,D014549,D014718
HP:0003761	D002114
HP:0012254	D012512
HP:0001025	D014581
HP:0007495	D015595
HP:0001098	D015862,D012164,D008269,D012163,D002825
HP:0005264	D005706,D002769
HP:0012592	D000419
HP:0010785	D010051,D013736
HP:0002896	D008113,D006528
HP:0000988	D005076
HP:0008669	D053713,D009845
HP:0002087	D007822
HP:0002644	D006618,D006617
HP:0011794	D009396
HP:0003272	D006618,D006617
HP:0010720	D000506
HP:0011123	D005076,D003872,D004893,D004485,D011565,D003876,D012628
HP:0030972	D007022,D007024,D006973
HP:0009810	D010020,D004387
HP:0011419	D000037
HP:0100639	D007172,D011317
HP:0031678	D050197
HP:0011389	D006319,D011304
HP:0001278	D007024
HP:0001658	D009203
HP:0001903	D018798,D000740,D000747
HP:0000811	D013736
HP:0001739	D009303,D010610
HP:0001392	D008103,D008113,D005706,D005234,D008107,D001656,D008105,D018281,D001661,D006528,D006505,D002769,D001660
HP:0012622	D051436
HP:0000924	D003744,D061205,D003398,D055034,D006073,D006215,D001416,D010024,D003286,D015207,D010020,D000071378,D012852,D020370,D010003,D001168,D006618,D010254,D007592,D010014,D055959,D004387,D001172,D010008,D006617,D015210,D012516,D004204
HP:0000790	D006417
HP:0010935	D007680,D007674,D005922,D015433,D005921,D006417,D002292,D009404,D051436,D009396,D053040,D014718,D009393,D005923,D058186,D051437
HP:0001009	D013684
HP:0000553	D014605,D015862,D002825
HP:0001931	D018798,D000747
HP:0012440	D005706,D001656,D008105,D018281,D001661
HP:0002793	D020181,D012891,D001049
HP:0011277	D006029,D015433,D007662,D005921,D006417,D009404,D051436,D000419,D011507,D009393,D058186,D051437
HP:0001909	D015470,D019337,D009196,D015451,D015464,D007938
HP:0031093	D001943
HP:0001635	D006333
HP:0001873	D013921
HP:0001047	D003876
HP:0011446	D060825,D007806,D003704,D003221,D008569,D057180
HP:0100646	D013966,D050031
HP:0002315	D006261,D020326,D008881,D020325,D003027
HP:0002919	D007662
HP:0031058	D005242,D014550,D014549
HP:0000159	D002971
HP:0002293	D000505
HP:0000246	D012852,D010254
HP:0011029	D020300,D002543
HP:0001629	D006345
HP:0012503	D010900,D010911
HP:0012395	D006255
HP:0001876	D000741,D010198
HP:0009473	D004387
HP:0001877	D018798,D000740,D000747
HP:0010438	D006345
HP:0031064	D005242,D014550,D014549
HP:0001337	D014202,D020329
HP:0008209	D016649,D008594
HP:0100751	D004938,D001471
HP:0002088	D055752,D011014,D001991,D008171,D018192,D029481,D011656,D012141,D017563,D002289,D008175
HP:0100360	D004387
HP:0010886	D010008
HP:0001999	D006053,D005146
HP:0011563	D013771
HP:0011360	D000506
HP:0100512	D014808
HP:0031263	D005922,D015433,D005921,D005923
HP:0012219	D004893
HP:0006733	D015470
HP:0000132	D008595
HP:0012042	D055963
HP:0031065	D011085,D010048
HP:0000726	D003704,D057180
HP:0001191	D010020
HP:0005263	D005757,D005756
HP:0100606	D009303,D055752,D010610,D007822,D018192,D012142,D002289,D008175
HP:0100007	D010524,D002276,D018358
HP:0012091	D010195
HP:0012819	D009205
HP:0030962	D001017,D001014,D013771,D017545
HP:0000359	D006319,D011304
HP:0100754	D001714
HP:0030949	D005922
HP:0000023	D006552
HP:0020045	D004948
HP:0030163	D006976,D065627
HP:0001081	D002769
HP:0000362	D010040
HP:0002634	D003324,D050197,D001161
HP:0004324	D009765,D015430
HP:0002244	D004381,D002446
HP:0020129	D000419,D011507
HP:0000759	D010524,D002276,D006987,D010523,D018358,D011115
HP:0001367	D055034,D006073,D015207,D010020,D020370,D010003,D001168,D006618,D007592,D004387,D001172,D010008,D006617,D015210,D004204
HP:0010932	D033461
HP:0004348	D010024
HP:0011675	D012804,D018879,D016757,D016171,D006323,D014693,D001145,D001281,D001282
HP:0100570	D002276
HP:0012638	D010554,D020181,D007175,D006261,D007805,D007319,D009069,D004827,D004828,D003866,D020734,D000857,D001526,D000067877,D012640,D003680,D060825,D012559,D001714,D019958,D007806,D003704,D009290,D059445,D012891,D020326,D009771,D002385,D003192,D004410,D006212,D008881,D001007,D020325,D014202,D012148,D001321,D020329,D011618,D001883,D020821,D003027,D004421,D006970,D001480,D000374,D003221,D008569,D003294,D057180,D001289,D016728,D006948,D000066553
HP:0008609	D010040
HP:0011276	D013684,D012393,D017445,D014581,D005483,D004890,D000799,D001821
HP:0001871	D008595,D000380,D008232,D018798,D009101,D013921,D020300,D016399,D015470,D019337,D006402,D000740,D008258,D009196,D010954,D015451,D007970,D013915,D008231,D000741,D008228,D000747,D001855,D006689,D015464,D007938,D002543,D008223,D010198
HP:0000858	D004412
HP:0033353	D014648,D061205,D002532,D003324,D058729,D050197,D000783,D002545,D014689,D001017,D001014,D001161,D013771,D016893,D017545,D016491
HP:0005344	D016893
HP:0100273	D003110
HP:0003072	D006934
HP:0001596	D000505,D000506
HP:0100242	D012512,D012509,D012516
HP:0002683	D003398
HP:0012332	D007024
HP:0001384	D006618,D006617
HP:0000032	D013736
HP:0010622	D012516
HP:0001888	D008231
HP:0002797	D010014
HP:0002815	D020370
HP:0100689	D007640
HP:0000096	D005923
HP:0011994	D006344
HP:0000734	D007175
HP:0004890	D006976,D065627
HP:0004942	D001014,D017545
HP:0010992	D014550
HP:0008711	D011470
HP:0100508	D014808
HP:0003549	D006547,D003744,D002921,D003286,D006552,D007627,D004387
HP:0002588	D004381
HP:0001155	D006226,D010020,D004387
HP:0002145	D057180
HP:0000022	D011471,D011470
HP:0100546	D016893
HP:0006775	D009101,D010954
HP:0025276	D013546,D006945
HP:0001402	D006528
HP:0002242	D015212,D003092,D008531,D004381,D007410,D012004,D003093,D002446,D006627,D015179,D003110
HP:0100651	D003922
HP:0012614	D006417
HP:0040277	D010911
HP:0002861	D008545
HP:0000822	D006973
HP:0000964	D004485,D003876,D012628
HP:0002232	D000506
HP:0011665	D054549
HP:0030311	D006618,D006617
HP:0000364	D014012,D006319,D034381,D011304,D003638
HP:0200039	D011565
HP:0001634	D008945
HP:0100323	D055034,D010020,D010008
HP:0000140	D008595,D004412
HP:0000234	D009303,D002971,D010610,D012220,D003744,D003398,D000857,D010510,D014681,D003731,D000505,D009062,D012852,D000848,D009056,D006053,D019226,D010518,D005882,D005146,D010254,D065631,D002972,D014071,D005891,D009298
HP:0100736	D014681
HP:0010865	D019958
HP:0010783	D012393,D005483,D004890,D001821
HP:0100603	D011225
HP:0040307	D007172,D011317
HP:0012722	D012804,D054537,D006327
HP:0100659	D020300,D002532,D002545,D020521,D002543
HP:0001626	D014648,D002318,D018190,D020300,D008206,D061205,D002532,D009383,D012804,D009202,D003324,D006345,D058729,D050197,D013684,D018879,D000783,D016757,D002545,D012393,D006976,D017379,D018376,D054537,D014689,D020521,D017445,D006330,D007022,D006343,D018192,D008945,D006332,D016171,D001017,D006323,D014693,D006349,D065627,D054549,D001145,D014581,D001014,D005483,D001161,D001281,D004890,D019043,D006327,D002543,D009205,D001024,D009203,D013771,D007024,D006333,D000799,D006973,D016893,D001821,D017545,D001282,D016491,D002311,D006344
HP:0012378	D005221
HP:0002450	D000690
HP:0000245	D012852,D010254
HP:0001633	D008945
HP:0011545	D013771
HP:0012719	D015212,D005764,D004941,D003680,D003092,D003093,D006356,D003424
HP:0011024	D005767,D004938,D008113,D001471,D005706,D015212,D005764,D004941,D003680,D003092,D004066,D008531,D004381,D007410,D012004,D003093,D006356,D002446,D013274,D018281,D001661,D005770,D000071056,D005757,D006627,D003424,D015179,D006528,D003110,D005756
HP:0002613	D008105
HP:0012076	D001883
HP:0008069	D002280,D002294,D018307,D008545,D012878
HP:0002669	D012516
HP:0033020	D007889,D016889,D014594
HP:0005120	D006344
HP:0002060	D016631,D056784,D016874,D054220,D020961
HP:0410042	D008103,D005234,D006505
HP:0012639	D020300,D016543,D002532,D000690,D009423,D016631,D056784,D016874,D058225,D005910,D002545,D009410,D010900,D010524,D008579,D054220,D010911,D001932,D020521,D019636,D002276,D006987,D010523,D000544,D009447,D002543,D020961,D002493,D018358,D005909,D011115
HP:0001080	D005706,D001656,D008105,D018281,D001661,D001660
HP:0008629	D014012
HP:0012393	D006255,D006967,D065631
HP:0100605	D007822
HP:0001733	D010195
HP:0011792	D018242,D005910,D009373,D009380,D017599,D012512,D009447,D008545,D009396,D012509,D018302,D012516,D005909,D018241
HP:0031704	D014012,D006319,D034381,D011304,D003638
HP:0000324	D006053,D005146
HP:0004372	D003221
HP:0007367	D000690,D058225,D009410,D019636
HP:0000147	D011085
HP:0003006	D009447
HP:0000164	D003744,D010510,D003731,D000848,D010518,D005882,D014071
HP:0010885	D055034,D010020,D010008
HP:0100615	D010051
HP:0002015	D003680
HP:0012727	D017545
HP:0005086	D020370
HP:0100511	D014808
HP:0000100	D009404
HP:0012700	D005242
HP:0009804	D000848
HP:0001645	D016757
HP:0012189	D006689
HP:0005262	D006618,D006617
HP:0100633	D004941
HP:0100763	D018190,D008206,D018192
HP:0000008	D004715,D016649,D008594,D007889,D010049,D002583,D016889,D014594,D010051,D011085,D010048
HP:0012424	D002825
HP:0004452	D010040
HP:0002463	D007806
HP:0002960	D008180,D001327,D050031
HP:0007379	D007680,D014571,D007889,D016889,D011471,D014565,D002292,D014594,D010051,D009396,D013736,D001749
HP:0000646	D000550
HP:0100006	D016543,D005910,D008579,D001932,D009447,D005909
HP:0002014	D003967
HP:0000177	D002971
HP:0001913	D000380
HP:0002538	D054220
HP:0001595	D000505,D000506
HP:0000501	D005901
HP:0008419	D055959
HP:0032309	D000380
HP:0010974	D000380
HP:0000079	D007680,D006029,D007674,D005922,D015433,D014550,D001746,D007662,D005921,D006417,D014549,D002292,D009404,D051436,D009396,D000419,D053040,D011507,D014718,D009393,D005923,D058186,D051437
HP:0033354	D006029,D007662,D000419,D011507
HP:0001103	D008269
HP:0000118	D009303,D008103,D018242,D008595,D000380,D004715,D012868,D007680,D008232,D010554,D014648,D020181,D018798,D002318,D006255,D012206,D006226,D007175,D006261,D008180,D009101,D055752,D014605,D007805,D007319,D005767,D002971,D002280,D013921,D005076,D018190,D006547,D010610,D020300,D012220,D006029,D007172,D009069,D016399,D003744,D009369,D016543,D008206,D007674,D015862,D004938,D061205,D008113,D003398,D014564,D004827,D006980,D001471,D002532,D005706,D003967,D015470,D003872,D000690,D001327,D019337,D009383,D012804,D055034,D009135,D009202,D003324,D006258,D004828,D005242,D011537,D003866,D009423,D020734,D013546,D016631,D056784,D000857,D006073,D006345,D010510,D001251,D015595,D005922,D007010,D002921,D001943,D001526,D015431,D006215,D001416,D016874,D004893,D000067877,D006402,D012640,D010024,D002386,D058729,D015212,D014820,D004485,D050197,D015433,D000740,D005764,D004941,D058225,D003680,D013684,D008258,D014550,D018879,D014786,D016649,D013966,D005910,D017098,D000783,D060825,D013285,D014012,D001249,D012559,D014571,D016757,D001714,D008594,D005124,D007889,D019958,D001746,D007806,D002545,D014681,D009410,D010049,D003092,D007037,D003731,D005234,D004066,D007662,D000505,D009373,D009062,D012393,D010900,D003704,D009421,D012164,D009290,D002583,D003286,D009196,D013959,D003924,D009220,D015207,D006976,D005921,D053713,D008531,D008269,D059445,D000686,D012891,D020326,D006967,D010020,D016889,D006552,D017379,D010190,D010182,D009380,D018376,D004487,D007822,D010954,D000071378,D008107,D010524,D054537,D009771,D015451,D018771,D012135,D004381,D007410,D015835,D011565,D007970,D013915,D002385,D012607,D008579,D003025,D012004,D003192,D008231,D000506,D054220,D013964,D001656,D012852,D004410,D011471,D000741,D018805,D020370,D009765,D006934,D010195,D004948,D006212,D002294,D011014,D014689,D006417,D003093,D010911,D000848,D000550,D001991,D001932,D020521,D005128,D017445,D016640,D003920,D012163,D014808,D006330,D016657,D006042,D006356,D019636,D008171,D007022,D008881,D007905,D002446,D006343,D002276,D018192,D008945,D006956,D001007,D009759,D029424,D014549,D018307,D006332,D029481,D006987,D011317,D001049,D016171,D014565,D020325,D001017,D007627,D017599,D006942,D010003,D055963,D008173,D010146,D002292,D006323,D008228,D014693,D047928,D014594,D000747,D009056,D006053,D009325,D001855,D007333,D003876,D009404,D008105,D014202,D006689,D001168,D006319,D012148,D001321,D013274,D009506,D020329,D012871,D051436,D006349,D006945,D018281,D013851,D010523,D019226,D001661,D000544,D065627,D054549,D011618,D012512,D010518,D005882,D010051,D001145,D005770,D003645,D005146,D001883,D006618,D014581,D000071056,D001014,D009447,D006111,D005901,D000037,D008545,D006939,D005483,D015464,D012628,D010254,D001161,D001281,D020821,D005757,D012142,D004701,D002114,D006627,D004890,D005530,D019043,D065631,D007938,D003424,D011470,D009396,D006327,D006996,D007592,D011656,D008548,D002543,D004700,D000419,D010040,D033461,D034381,D009205,D011304,D053040,D011507,D015179,D003922,D001024,D003449,D009203,D000361,D013771,D002825,D003027,D003638,D004421,D007024,D010014,D006970,D012509,D002972,D001480,D006528,D012141,D013736,D017563,D000374,D012878,D009898,D002289,D014718,D055959,D004387,D009393,D001749,D006333,D011225,D000799,D003221,D005923,D015354,D020961,D001172,D009845,D014839,D006973,D014071,D008223,D016893,D006505,D053099,D004412,D008569,D001821,D010033,D003294,D002493,D059350,D057180,D011085,D018302,D017545,D018358,D008175,D010008,D002769,D001289,D003110,D001660,D006617,D015210,D015430,D005891,D016728,D012516,D006948,D005909,D010198,D000066553,D009508,D001282,D058186,D010048,D016491,D002311,D050031,D005756,D051437,D009298,D007640,D011115,D018241,D009216,D005221,D004204,D006344
HP:0000545	D009216
HP:0030067	D009447,D018241
HP:0033019	D011471,D013736
HP:0002814	D006215,D000071378,D003025,D020370,D006618,D005530,D006617
HP:0012384	D012220,D065631
HP:0100785	D007319
HP:0012759	D007805,D004410
HP:0002667	D009396
HP:0000097	D005923
HP:0007550	D013546,D006945
HP:0011032	D008269,D004487,D000799
HP:0002624	D014648,D014689
HP:0012211	D015433,D005921,D006417,D009404,D051436,D009393,D058186,D051437
HP:0011843	D055034,D003286,D010020,D004387,D010008
HP:0030498	D008269
HP:0003111	D007010,D006934,D006996
HP:0030061	D018242,D005910,D017599,D009447,D018302,D005909,D018241
HP:0031653	D001024
HP:0100834	D012004,D015179,D003110
HP:0410008	D008531,D006627,D007024
HP:0001194	D000037
HP:0011356	D011565
HP:0002901	D006996
HP:0002037	D015212,D003092,D003093
HP:0002813	D006215,D000071378
HP:0004308	D018879,D016171,D014693
HP:0000707	D010554,D020181,D007175,D006261,D007805,D007319,D020300,D009069,D016543,D004827,D002532,D000690,D004828,D003866,D009423,D020734,D016631,D056784,D000857,D001526,D016874,D000067877,D012640,D058225,D003680,D005910,D060825,D012559,D001714,D019958,D007806,D002545,D009410,D010900,D003704,D009421,D009290,D008531,D059445,D012891,D020326,D010524,D009771,D002385,D008579,D003192,D054220,D004410,D006212,D010911,D001932,D020521,D019636,D008881,D002276,D001007,D006987,D020325,D014202,D012148,D001321,D020329,D010523,D000544,D011618,D001883,D009447,D020821,D006627,D002543,D003027,D004421,D007024,D006970,D001480,D000374,D003221,D020961,D008569,D003294,D002493,D057180,D018358,D001289,D016728,D006948,D005909,D000066553,D011115
HP:0012888	D002583
HP:0006753	D013274
HP:0007373	D000690
HP:0009121	D003398,D001416,D012852,D010254,D055959
HP:0003330	D010024,D010014
HP:0004248	D010020
HP:0002597	D014648,D018190,D020300,D008206,D061205,D002532,D009383,D003324,D058729,D050197,D013684,D000783,D002545,D012393,D006976,D014689,D020521,D017445,D018192,D001017,D065627,D014581,D001014,D005483,D001161,D004890,D019043,D002543,D013771,D000799,D016893,D001821,D017545,D016491
HP:0001692	D001281,D001282
HP:0001732	D010190,D010182,D010195
